coin,epoch,gamma,theta,curr_power,cumsum_realized,simple_fixed,baseline_fixed,baseline_fixed_walk,simple_moving,baseline_moving,simple_fixed_pct,baseline_fixed_pct,baseline_fixed_walk_pct,simple_moving_pct,baseline_moving_pct,date
FIL,22750001,0.8260000000000001,12046758.193595143,4.7029657349962486e+21,1.238495285393595e+28,302916670.22693515,706805563.8628486,565108879.3394291,417724890.9596832,682275109.0403168,92.07746699876537,92.07746699876539,76.5155946855221,100.0,100.0,2042-05-01
FIL,22770001,0.8260000000000001,12058295.836115934,4.752763453515982e+21,1.2479706285811416e+28,302976132.8029265,706944309.8734951,565368508.6797655,417724890.9596832,682275109.0403168,92.09554181575845,92.09554181575847,76.55074843040197,100.0,100.0,2042-06-01
FIL,22790001,0.8260000000000001,12069883.465012139,4.793605910332778e+21,1.2575503023709492e+28,303035464.8263612,707082751.2615093,565628931.7220641,417724890.9596832,682275109.0403168,92.11357694873969,92.11357694873969,76.58600964232026,100.0,100.0,2042-06-01
FIL,22810001,0.8260000000000001,12081452.200648395,4.796804666312827e+21,1.267149763317635e+28,303094666.5838729,707220888.6957033,565888599.5369586,417724890.9596832,682275109.0403168,92.13157248483704,92.13157248483704,76.62116859664525,100.0,100.0,2042-06-01
FIL,22830001,0.8260000000000001,12092918.482629027,4.796448730281419e+21,1.2767331921793975e+28,303153738.3614657,707358722.8434199,566145642.1551462,417724890.9596832,682275109.0403168,92.14952851098701,92.14952851098703,76.6559721000217,100.0,100.0,2042-06-01
FIL,22850001,0.8260000000000001,12104337.540109195,4.847701389232332e+21,1.286401043682443e+28,303212680.4445161,707496254.3705375,566401304.4256865,417724890.9596832,682275109.0403168,92.16744511393544,92.16744511393543,76.69058870468717,100.0,100.0,2042-07-01
FIL,22870001,0.8260000000000001,12115792.89913131,4.902224784208821e+21,1.2961757671061485e+28,303271493.1177737,707633483.9414719,566657457.2877022,417724890.9596832,682275109.0403168,92.18532238023751,92.18532238023751,76.7252717353103,100.0,100.0,2042-07-01
FIL,22890001,0.8260000000000001,12127280.227905156,4.930910110811609e+21,1.3060257886656663e+28,303330176.6653632,707770412.2191806,566914001.4015437,417724890.9596832,682275109.0403168,92.20316039625854,92.20316039625851,76.76000774132847,100.0,100.0,2042-07-01
FIL,22910001,0.8260000000000001,12138739.717542335,4.939853032143653e+21,1.3159066695218414e+28,303388731.3707853,707907039.8651656,567169601.2999789,417724890.9596832,682275109.0403168,92.2209592481741,92.2209592481741,76.79461590082718,100.0,100.0,2042-07-01
FIL,22930001,0.8260000000000001,12150147.345252516,4.957576076079562e+21,1.3258260221387507e+28,303447157.5169183,708043367.5394759,567423724.9234084,417724890.9596832,682275109.0403168,92.23871902197062,92.23871902197061,76.82902417307568,100.0,100.0,2042-07-01
FIL,22950001,0.8260000000000001,12161509.00472278,4.988043403189304e+21,1.335792528591633e+28,303505455.3860196,708179395.9007123,567676508.0619743,417724890.9596832,682275109.0403168,92.25643980344577,92.25643980344577,76.8632509440237,100.0,100.0,2042-08-01
FIL,22970001,0.8260000000000001,12172833.129182199,5.023924956799193e+21,1.3458059711640197e+28,303563625.2597266,708315125.6060286,567928142.2197006,417724890.9596832,682275109.0403168,92.27412167820877,92.27412167820876,76.89732214326608,100.0,100.0,2042-08-01
FIL,22990001,0.8260000000000001,12184189.729941927,5.069060160789333e+21,1.3559323854895216e+28,303621667.41905856,708450557.3111365,568180183.7254171,417724890.9596832,682275109.0403168,92.29176473168094,92.29176473168094,76.93144849731998,100.0,100.0,2042-08-01
FIL,23010001,0.8260000000000001,12195541.252025729,5.114071027021519e+21,1.366129892135674e+28,303679582.14441776,708585691.6703079,568431798.3608962,417724890.9596832,682275109.0403168,92.30936904909606,92.30936904909605,76.9655170532552,100.0,100.0,2042-08-01
FIL,23030001,0.8260000000000001,12206901.593474194,5.137887031686738e+21,1.3763904577502885e+28,303737369.71559066,708720529.3363781,568683294.4230657,417724890.9596832,682275109.0403168,92.32693471550071,92.32693471550071,76.99956955439525,100.0,100.0,2042-09-01
FIL,23050001,0.8260000000000001,12218244.42416726,5.164975660508996e+21,1.3867153089153022e+28,303795030.41174966,708855070.960749,568934089.7648932,417724890.9596832,682275109.0403168,92.34446181575481,92.3444618157548,77.033527178184,100.0,100.0,2042-09-01
FIL,23070001,0.8260000000000001,12229579.22194374,5.229336722995028e+21,1.3971473663768813e+28,303852564.5114541,708989317.1933929,569184395.3922728,417724890.9596832,682275109.0403168,92.36195043453195,92.36195043453196,77.06741849476441,100.0,100.0,2042-09-01
FIL,23090001,0.8260000000000001,12240939.36478637,5.260719001585199e+21,1.4076476677483014e+28,303909972.2926518,709123268.6828539,569434948.0637026,417724890.9596832,682275109.0403168,92.37940065631982,92.3794006563198,77.10134326104466,100.0,100.0,2042-09-01
FIL,23110001,0.8260000000000001,12252295.729263876,5.318829880602611e+21,1.4182498906910691e+28,303967254.03268015,709256926.0762535,569685104.9492366,417724890.9596832,682275109.0403168,92.39681256542057,92.39681256542056,77.13521443801802,100.0,100.0,2042-09-01
FIL,23130001,0.8320000000000001,12263689.583685063,5.34893820147621e+21,1.4289385662732692e+28,304024410.00826794,709390290.0192916,569935774.102459,417724890.9596832,682275109.0403168,92.41418624595134,92.41418624595131,77.16915497590257,100.0,100.0,2042-10-01
FIL,23150001,0.8320000000000001,12275069.181102762,5.397478139933114e+21,1.4397125643687548e+28,304081440.4955361,709523361.1562508,570185816.5032649,417724890.9596832,682275109.0403168,92.4315217818445,92.43152178184451,77.20301065167364,100.0,100.0,2042-10-01
FIL,23170001,0.8320000000000001,12286451.734535603,5.445502051470463e+21,1.4505696458115267e+28,304138345.76999956,709656140.1299989,570435611.2288041,417724890.9596832,682275109.0403168,92.44881925684824,92.44881925684824,77.23683279227826,100.0,100.0,2042-10-01
FIL,23190001,0.8320000000000001,12297860.396176992,5.49818997065923e+21,1.4615378975267178e+28,304195126.10656816,709788627.5819923,570685665.5574244,417724890.9596832,682275109.0403168,92.46607875452678,92.46607875452678,77.27069008307227,100.0,100.0,2042-10-01
FIL,23210001,0.8320000000000001,12309288.488584261,5.515476112957743e+21,1.4725719738048421e+28,304251781.7795482,709920824.1522791,570935831.6494113,417724890.9596832,682275109.0403168,92.48330035826092,92.48330035826092,77.30456250659692,100.0,100.0,2042-11-01
FIL,23230001,0.8320000000000001,12320649.309540527,5.527121332338777e+21,1.4836181542073783e+28,304308313.06264395,710052730.4795024,571184213.9134523,417724890.9596832,682275109.0403168,92.50048415124843,92.50048415124843,77.33819340028354,100.0,100.0,2042-11-01
FIL,23250001,0.8320000000000001,12331921.064542113,5.530243421327128e+21,1.4946513007473164e+28,304364720.22895837,710184347.2009027,571430342.6386446,417724890.9596832,682275109.0403168,92.51763021650433,92.51763021650432,77.37151916539857,100.0,100.0,2042-11-01
FIL,23270001,0.8320000000000001,12343153.6442081,5.564130422891523e+21,1.505758733270615e+28,304421003.5509951,710315674.9523218,571675312.8211049,417724890.9596832,682275109.0403168,92.53473863686143,92.53473863686142,77.40468806413023,100.0,100.0,2042-11-01
FIL,23290001,0.8320000000000001,12354400.385070011,5.626851163850277e+21,1.5169914381778287e+28,304477163.3006594,710446714.3682051,571920289.0587512,417724890.9596832,682275109.0403168,92.55180949497071,92.55180949497068,77.4378577827325,100.0,100.0,2042-12-01
FIL,23310001,0.8320000000000001,12365663.72426029,5.649356521431744e+21,1.5282837411646454e+28,304533199.74925953,710577466.0816054,572165323.5692087,417724890.9596832,682275109.0403168,92.56884287330158,92.56884287330158,77.47103539145817,100.0,100.0,2042-12-01
FIL,23330001,0.8320000000000001,12376907.291035768,5.730994068453635e+21,1.5396991823211784e+28,304589113.16750807,710707930.7241855,572409625.6073312,417724890.9596832,682275109.0403168,92.5858388541425,92.5858388541425,77.50411382362098,100.0,100.0,2042-12-01
FIL,23350001,0.8320000000000001,12388230.357393777,5.789129012886765e+21,1.5512564960529146e+28,304644903.8255234,710838108.9262211,572655350.1352903,417724890.9596832,682275109.0403168,92.60279751960118,92.60279751960118,77.53738486053618,100.0,100.0,2042-12-01
FIL,23370001,0.8320000000000001,12399552.93833013,5.830916707466346e+21,1.5628831413907432e+28,304700571.9928306,710968001.3166045,572900758.5642061,417724890.9596832,682275109.0403168,92.61971895160515,92.61971895160514,77.57061309772347,100.0,100.0,2042-12-01
FIL,23390001,0.8320000000000001,12410885.285426177,5.870560586645949e+21,1.5746045635773632e+28,304756117.9383631,711097608.522847,573146073.0941838,417724890.9596832,682275109.0403168,92.63660323190194,92.63660323190194,77.60382862101906,100.0,100.0,2043-01-01
FIL,23410001,0.8320000000000001,12422223.191827666,5.933374784880662e+21,1.5864425692437748e+28,304811541.9304639,711226931.1710823,573391202.4189178,417724890.9596832,682275109.0403168,92.65345044205972,92.6534504420597,77.63701906757301,100.0,100.0,2043-01-01
FIL,23430001,0.8320000000000001,12433571.55121289,5.970600916424908e+21,1.598354327387791e+28,304866844.23688686,711355969.8860692,573636252.0749898,417724890.9596832,682275109.0403168,92.67026066346747,92.67026066346745,77.67019872701094,100.0,100.0,2043-01-01
FIL,23450001,0.8320000000000001,12444919.595936408,5.994717612773756e+21,1.610341833015772e+28,304922025.12479794,711484725.291195,573880989.5236776,417724890.9596832,682275109.0403168,92.68703397733556,92.68703397733556,77.70333611365058,100.0,100.0,2043-01-01
FIL,23470001,0.8320000000000001,12456238.89825005,6.047104859608183e+21,1.6224168213719761e+28,304977084.8607765,711613198.0084783,574124803.2292641,417724890.9596832,682275109.0403168,92.70377046469602,92.703770464696,77.73634842571555,100.0,100.0,2043-02-01
FIL,23490001,0.8320000000000001,12467537.909639206,6.066664903249809e+21,1.6345272583828384e+28,305032023.7108166,711741388.6585721,574367877.5825398,417724890.9596832,682275109.0403168,92.72047020640298,92.72047020640298,77.7692606296707,100.0,100.0,2043-02-01
FIL,23510001,0.8320000000000001,12478811.879926518,6.079724671749116e+21,1.646694516691483e+28,305086841.9403285,711869297.8607663,574610112.5843067,417724890.9596832,682275109.0403168,92.73713328313305,92.73713328313303,77.80205918565076,100.0,100.0,2043-02-01
FIL,23530001,0.8320000000000001,12490006.785384886,6.099745645222485e+21,1.6588732347756764e+28,305141539.8141394,711996926.2329919,574850351.9893156,417724890.9596832,682275109.0403168,92.75375977538572,92.75375977538572,77.83458753835093,100.0,100.0,2043-02-01
FIL,23550001,0.8320000000000001,12501160.428091735,6.147688113963395e+21,1.6711246457459083e+28,305196117.5964954,712124274.3918225,575089412.1547576,417724890.9596832,682275109.0403168,92.7703497634837,92.7703497634837,77.8669562223217,100.0,100.0,2043-03-01
FIL,23570001,0.8320000000000001,12512304.274435993,6.167814803610001e+21,1.6834274856834988e+28,305250575.55106217,712251342.9524783,575327969.8857613,417724890.9596832,682275109.0403168,92.78690332757341,92.7869033275734,77.89925687680072,100.0,100.0,2043-03-01
FIL,23590001,0.8320000000000001,12523454.194293154,6.259532030055588e+21,1.6958992716098406e+28,305304913.9409266,712378132.5288287,575566365.4155883,417724890.9596832,682275109.0403168,92.80342054762525,92.80342054762527,77.9315355692828,100.0,100.0,2043-03-01
FIL,23610001,0.8320000000000001,12534676.239072626,6.336018783332236e+21,1.708528154190171e+28,305359133.02859807,712504643.7333953,575806008.2651411,417724890.9596832,682275109.0403168,92.81990150343408,92.81990150343408,77.96398314853002,100.0,100.0,2043-03-01
FIL,23630001,0.8320000000000001,12545940.727596538,6.394263699236456e+21,1.7212800287862012e+28,305413233.0760094,712630877.177355,576046260.4447178,417724890.9596832,682275109.0403168,92.83634627461956,92.83634627461956,77.99651323090332,100.0,100.0,2043-03-01
FIL,23650001,0.8320000000000001,12557237.19624784,6.430483800621708e+21,1.7341409550088524e+28,305467214.3445184,712756833.4705428,576286896.2045442,417724890.9596832,682275109.0403168,92.85275494062651,92.8527549406265,78.02909524994227,100.0,100.0,2043-04-01
FIL,23670001,0.8320000000000001,12568478.994255887,6.45241315520964e+21,1.7470207122249964e+28,305521077.0949092,712882513.2214547,576526070.9878796,417724890.9596832,682275109.0403168,92.86912758072538,92.86912758072538,78.06147945314589,100.0,100.0,2043-04-01
FIL,23690001,0.8320000000000001,12579683.192976937,6.490465186258812e+21,1.7599687728989742e+28,305574821.5873932,713007917.0372506,576764152.0016824,417724890.9596832,682275109.0403168,92.88546427401253,92.8854642740125,78.09371556024041,100.0,100.0,2043-04-01
FIL,23710001,0.8320000000000001,12590913.028290808,6.57060000614452e+21,1.7730845164400243e+28,305628448.0816105,713133045.5237578,577002483.7956249,417724890.9596832,682275109.0403168,92.90176509941065,92.90176509941065,78.12598562290034,100.0,100.0,2043-04-01
FIL,23730001,0.8320000000000001,12602183.393802324,6.636078186954415e+21,1.7863300612328826e+28,305681956.8366313,713257899.285473,577241380.2208091,417724890.9596832,682275109.0403168,92.91803013566924,92.91803013566926,78.15833213648298,100.0,100.0,2043-05-01
FIL,23750001,0.8320000000000001,12613468.919242037,6.677631691958662e+21,1.799667921712136e+28,305735348.11095685,713382478.9255658,577480301.6811363,417724890.9596832,682275109.0403168,92.93425946136482,92.9342594613648,78.19068203981743,100.0,100.0,2043-05-01
FIL,23770001,0.8320000000000001,12624753.57401029,6.732038667027033e+21,1.813116912201448e+28,305788622.1625208,713506785.0458819,577718908.6034586,417724890.9596832,682275109.0403168,92.9504531549014,92.9504531549014,78.22298935478817,100.0,100.0,2043-05-01
FIL,23800001,0.8320000000000001,12641643.83896599,6.768264245415255e+21,1.8333885864958723e+28,305868314.0100258,713692732.69006,578075490.1731762,417724890.9596832,682275109.0403168,92.97467705599344,92.97467705599342,78.27127040620736,100.0,100.0,2043-05-01
FIL,23820001,0.8320000000000001,12652865.660434807,6.802950124989422e+21,1.8469927671645572e+28,305921296.12943286,713816357.6353432,578312035.7783747,417724890.9596832,682275109.0403168,92.99078201102141,92.9907820110214,78.30329861937784,100.0,100.0,2043-06-01
FIL,23840001,0.8320000000000001,12664033.270174809,6.823915379031922e+21,1.860617723876803e+28,305974161.924395,713939711.1569216,578547149.2183781,417724890.9596832,682275109.0403168,93.00685160695136,93.00685160695136,78.33513291775489,100.0,100.0,2043-06-01
FIL,23860001,0.8320000000000001,12675178.559095416,6.869851074817165e+21,1.874340705291425e+28,306026911.65030754,714062793.8507174,578781505.221797,417724890.9596832,682275109.0403168,93.02288592141568,93.02288592141566,78.36686465941622,100.0,100.0,2043-06-01
FIL,23880001,0.8320000000000001,12686326.789060617,6.902548500011612e+21,1.8881549811601912e+28,306079545.5620047,714185606.3113441,579015636.0806575,417724890.9596832,682275109.0403168,93.03888503187625,93.03888503187625,78.39856591656313,100.0,100.0,2043-06-01
FIL,23900001,0.8320000000000001,12697443.36410543,6.966530541002998e+21,1.9020626576312405e+28,306132063.91376144,714308149.1321099,579248816.6810883,417724890.9596832,682275109.0403168,93.05484901562495,93.05484901562494,78.43013850896683,100.0,100.0,2043-07-01
FIL,23920001,0.8320000000000001,12708565.734162018,6.994869273735758e+21,1.9160438359963993e+28,306184466.95929444,714430422.9050202,579481833.9150293,417724890.9596832,682275109.0403168,93.07077794978392,93.07077794978392,78.46168898159046,100.0,100.0,2043-07-01
FIL,23940001,0.8320000000000001,12719661.311594842,7.076493521918063e+21,1.9301470230019788e+28,306236754.9517634,714552428.2207811,579714006.21384,417724890.9596832,682275109.0403168,93.08667191130603,93.08667191130601,78.49312505021811,100.0,100.0,2043-07-01
FIL,23960001,0.8320000000000001,12730810.383638905,7.152453475626919e+21,1.9444158560697592e+28,306288928.14377195,714674165.6688011,579947012.892174,417724890.9596832,682275109.0403168,93.1025309769751,93.10253097697509,78.5246740936153,100.0,100.0,2043-07-01
FIL,23980001,0.8320000000000001,12741994.092376482,7.184712429812189e+21,1.9587902943649807e+28,306340986.7873694,714795635.837195,580180456.8005724,417724890.9596832,682275109.0403168,93.11835522340648,93.11835522340647,78.55628233784905,100.0,100.0,2043-07-01
FIL,24000001,0.8320000000000001,12753152.981342327,7.278100408593057e+21,1.9732998344087201e+28,306392931.1340514,714916839.3127865,580413096.8439492,417724890.9596832,682275109.0403168,93.13414472704721,93.13414472704721,78.5877817389688,100.0,100.0,2043-08-01
FIL,24020001,0.8320000000000001,12764335.733092358,7.299645402462285e+21,1.9878751676429463e+28,306444761.43476164,715037776.6811104,580645948.3424412,417724890.9596832,682275109.0403168,93.14989956417654,93.14989956417654,78.61930977105591,100.0,100.0,2043-08-01
FIL,24040001,0.8320000000000001,12775494.061961824,7.353911014383016e+21,2.002558795888808e+28,306496477.9398929,715158448.5264167,580878006.2451332,417724890.9596832,682275109.0403168,93.16561981090626,93.16561981090626,78.65073035047897,100.0,100.0,2043-08-01
FIL,24060001,0.8320000000000001,12786651.658021145,7.401132817897079e+21,2.0173424436188457e+28,306548080.899288,715278855.4316719,581109764.5432125,417724890.9596832,682275109.0403168,93.18130554318103,93.18130554318101,78.68211036351569,100.0,100.0,2043-08-01
FIL,24080001,0.8320000000000001,12797779.081401601,7.420617341644671e+21,2.0321668798788113e+28,306599570.56224126,715398997.9785628,581340613.2581146,417724890.9596832,682275109.0403168,93.19695683677871,93.19695683677871,78.71336721922776,100.0,100.0,2043-09-01
FIL,24100001,0.8320000000000001,12808864.5572275,7.451466700960511e+21,2.047055280814773e+28,306650947.1774999,715518876.7474996,581570311.1974967,417724890.9596832,682275109.0403168,93.21257376731094,93.21257376731093,78.74446826023494,100.0,100.0,2043-09-01
FIL,24120001,0.8320000000000001,12819925.369436352,7.505163699270141e+21,2.0620421102096315e+28,306702210.9932647,715638492.3176174,581799219.3603053,417724890.9596832,682275109.0403168,93.22815641022318,93.22815641022318,78.77546236570033,100.0,100.0,2043-09-01
FIL,24140001,0.8320000000000001,12830988.598665379,7.579524650132922e+21,2.0771622133669727e+28,306753362.25719166,715757845.2667804,582027899.371007,417724890.9596832,682275109.0403168,93.24370484079537,93.24370484079536,78.80642557943001,100.0,100.0,2043-09-01
FIL,24160001,0.8320000000000001,12842092.83082796,7.678764882431552e+21,2.0924737322164206e+28,306804401.216393,715876936.1715835,582257147.5117229,417724890.9596832,682275109.0403168,93.25921913414209,93.25921913414209,78.83746571781526,100.0,100.0,2043-09-01
FIL,24180001,0.8380000000000001,12853250.000470422,7.748588643996568e+21,2.1079409512773046e+28,306855328.11743844,715995765.6073563,582487206.9629736,417724890.9596832,682275109.0403168,93.27469936521305,93.27469936521307,78.86861570743505,100.0,100.0,2043-10-01
FIL,24200001,0.8380000000000001,12864418.622295272,7.845078209570921e+21,2.123564510686123e+28,306906143.20635635,716114334.1481647,582717220.208652,417724890.9596832,682275109.0403168,93.29014560879342,93.29014560879342,78.89975944083241,100.0,100.0,2043-10-01
FIL,24220001,0.8380000000000001,12875673.779421363,7.970494384174774e+21,2.1394534113661767e+28,306956846.72863483,716232642.3668145,582948730.1805493,417724890.9596832,682275109.0403168,93.30555793950411,93.3055579395041,78.93110583056895,100.0,100.0,2043-10-01
FIL,24240001,0.8380000000000001,12886984.728150139,8.029850523271229e+21,2.1554726911920432e+28,307007438.9292232,716350690.834854,583181099.4307106,417724890.9596832,682275109.0403168,93.32093643180227,93.32093643180227,78.96256856635803,100.0,100.0,2043-10-01
FIL,24260001,0.8380000000000001,12898272.339616407,8.052067054566391e+21,2.171541010747831e+28,307057920.05253273,716468480.1225762,583412701.4719424,417724890.9596832,682275109.0403168,93.33628115998151,93.33628115998151,78.99392742225841,100.0,100.0,2043-11-01
FIL,24280001,0.8380000000000001,12909536.125937974,8.116829405732603e+21,2.1877375022621744e+28,307108290.3424382,716586010.7990223,583643528.4507103,417724890.9596832,682275109.0403168,93.35159219817237,93.35159219817236,79.02518133490359,100.0,100.0,2043-11-01
FIL,24300001,0.8380000000000001,12920783.87871439,8.14758589721338e+21,2.2039970274264814e+28,307158550.042279,716703283.4319842,583873741.9100034,417724890.9596832,682275109.0403168,93.36686962034261,93.3668696203426,79.0563521771721,100.0,100.0,2043-11-01
FIL,24320001,0.8380000000000001,12932029.54037872,8.241123561461145e+21,2.220437092881973e+28,307208699.39486027,716820298.5880071,584103628.2570105,417724890.9596832,682275109.0403168,93.38211350029762,93.38211350029759,79.0874787285225,100.0,100.0,2043-11-01
FIL,24340001,0.8380000000000001,12943310.014654323,8.341258268965673e+21,2.2370565888693104e+28,307258738.64245385,716937056.8323922,584333940.9969553,417724890.9596832,682275109.0403168,93.39732391168069,93.39732391168067,79.11866301336532,100.0,100.0,2043-12-01
FIL,24360001,0.8380000000000001,12954643.116720699,8.418741819076028e+21,2.25385470112334e+28,307308668.0268,717053558.7291999,584565040.8942814,417724890.9596832,682275109.0403168,93.4125009279735,93.4125009279735,79.14995387911202,100.0,100.0,2043-12-01
FIL,24380001,0.8380000000000001,12965979.0758223,8.457552377730542e+21,2.2707438226581922e+28,307358487.7891079,717169804.8412516,584795911.2905997,417724890.9596832,682275109.0403168,93.42764462249635,93.42764462249633,79.18121367048218,100.0,100.0,2043-12-01
FIL,24400001,0.8380000000000001,12977275.74895589,8.523803256966363e+21,2.2877277547060046e+28,307408198.17005736,717285795.7301338,585025695.6347054,417724890.9596832,682275109.0403168,93.44275506840854,93.44275506840854,79.21232641066638,100.0,100.0,2043-12-01
FIL,24420001,0.8380000000000001,12988579.217882637,8.5910062928856e+21,2.304849418711109e+28,307457799.4097997,717401531.9561992,585255332.8585677,417724890.9596832,682275109.0403168,93.45783233870883,93.45783233870883,79.24341923080803,100.0,100.0,2043-12-01
FIL,24440001,0.8380000000000001,12999926.595420688,8.707331900238347e+21,2.322214787257786e+28,307507291.7479589,717517014.0785706,585485575.3670104,417724890.9596832,682275109.0403168,93.47287650623561,93.4728765062356,79.27459400632381,100.0,100.0,2044-01-01
FIL,24460001,0.8380000000000001,13011353.26997982,8.836920119316175e+21,2.3398448671750648e+28,307556675.423633,717632242.6551435,585717136.8822111,417724890.9596832,682275109.0403168,93.4878876436674,93.48788764366739,79.30594737501016,100.0,100.0,2044-01-01
FIL,24480001,0.8380000000000001,13022833.858818064,8.880183610159087e+21,2.357604491568326e+28,307605950.67539495,717747218.2425882,585949498.3061068,417724890.9596832,682275109.0403168,93.50286582352317,93.50286582352317,79.33740905112494,100.0,100.0,2044-01-01
FIL,24500001,0.8380000000000001,13034266.071528139,8.892883520854745e+21,2.3753926736065383e+28,307655117.741294,717861941.3963525,586180589.4864136,417724890.9596832,682275109.0403168,93.51781111816263,93.51781111816261,79.36869873658948,100.0,100.0,2044-01-01
FIL,24520001,0.8380000000000001,13045665.87037457,9.028316954164078e+21,2.3933871200281114e+28,307704176.85885674,717976412.6706655,586410736.5293788,417724890.9596832,682275109.0403168,93.53272359978665,93.53272359978662,79.39986058610454,100.0,100.0,2044-02-01
FIL,24540001,0.8380000000000001,13057117.552769484,9.133852720609036e+21,2.4115686225928893e+28,307753128.2650881,718090632.6185387,586641640.9132499,417724890.9596832,682275109.0403168,93.54760334043755,93.54760334043755,79.43112497938046,100.0,100.0,2044-02-01
FIL,24560001,0.8380000000000001,13068639.383749897,9.216610734807763e+21,2.4299763472213473e+28,307801972.1964728,718204601.7917697,586873666.6414136,417724890.9596832,682275109.0403168,93.56245041199949,93.56245041199949,79.46254120238078,100.0,100.0,2044-02-01
FIL,24580001,0.8380000000000001,13080174.428370824,9.304960519509885e+21,2.448550671455697e+28,307850708.8889765,718318320.740945,587105664.3492035,417724890.9596832,682275109.0403168,93.57726488619888,93.57726488619886,79.4939536314298,100.0,100.0,2044-02-01
FIL,24600001,0.8380000000000001,13091742.670574712,9.392767480345783e+21,2.46731940738094e+28,307899338.57804644,718431790.0154417,587338034.5596864,417724890.9596832,682275109.0403168,93.59204683460449,93.5920468346045,79.52541649724618,100.0,100.0,2044-03-01
FIL,24620001,0.8380000000000001,13103304.311392808,9.418521139505236e+21,2.4861583490988995e+28,307947861.4986132,718545010.1634307,587569977.1912236,417724890.9596832,682275109.0403168,93.60679632862812,93.60679632862812,79.55682146898498,100.0,100.0,2044-03-01
FIL,24640001,0.8380000000000001,13114832.239188828,9.540802572741958e+21,2.505182302481541e+28,307996277.8850914,718657981.7318798,587800950.260318,417724890.9596832,682275109.0403168,93.62151343952469,93.62151343952469,79.58809516222222,100.0,100.0,2044-03-01
FIL,24660001,0.8380000000000001,13126404.02762407,9.592181581122596e+21,2.524352320624509e+28,308044587.9713811,718770705.2665559,588032508.0157217,417724890.9596832,682275109.0403168,93.6361982383927,93.6361982383927,79.61944802183302,100.0,100.0,2044-03-01
FIL,24680001,0.8380000000000001,13137956.948850203,9.652421568748277e+21,2.5436461078134133e+28,308092791.99086887,718883181.3120272,588263394.6591878,417724890.9596832,682275109.0403168,93.65085079617455,93.65085079617455,79.65071001306276,100.0,100.0,2044-03-01
FIL,24700001,0.8380000000000001,13149498.894633627,9.720888149827914e+21,2.563076717175502e+28,308140890.1764286,718995410.4116666,588493769.4172605,417724890.9596832,682275109.0403168,93.6654711836569,93.66547118365689,79.68190269514392,100.0,100.0,2044-04-01
FIL,24720001,0.8380000000000001,13161022.885411901,9.774961748083556e+21,2.5826103874152066e+28,308188882.7604232,719107393.107654,588723494.4482437,417724890.9596832,682275109.0403168,93.68005947147095,93.68005947147094,79.71300740434681,100.0,100.0,2044-04-01
FIL,24740001,0.8380000000000001,13172524.68809561,9.839135995798066e+21,2.6022648077416825e+28,308236769.9747052,719219129.9409788,588952487.2559289,417724890.9596832,682275109.0403168,93.69461573009288,93.69461573009288,79.74401297070636,100.0,100.0,2044-04-01
FIL,24760001,0.8380000000000001,13184004.685100865,9.909209782452849e+21,2.6220367027902736e+28,308284552.0506183,719330621.4514426,589180757.4805683,417724890.9596832,682275109.0403168,93.70914002984411,93.70914002984411,79.77492069951025,100.0,100.0,2044-04-01
FIL,24780001,0.8380000000000001,13195518.271623677,1.0043953276972125e+22,2.642081276100426e+28,308332229.21899813,719441868.1776621,589409406.5308231,417724890.9596832,682275109.0403168,93.72363244089166,93.72363244089166,79.80587972120351,100.0,100.0,2044-05-01
FIL,24800001,0.8380000000000001,13207050.208551405,1.009723182751472e+22,2.662228209140715e+28,308379801.7101735,719552870.6570714,589638130.1808755,417724890.9596832,682275109.0403168,93.73809303324853,93.73809303324853,79.83684884368989,100.0,100.0,2044-05-01
FIL,24820001,0.8380000000000001,13218579.32249759,1.0168477304626744e+22,2.68254150846716e+28,308427269.7539675,719663629.4259241,589866508.2607615,417724890.9596832,682275109.0403168,93.75252187677393,93.75252187677393,79.86777117606599,100.0,100.0,2044-05-01
FIL,24840001,0.8380000000000001,13230106.634194912,1.028606278057779e+22,2.7030524166389254e+28,308474633.57969886,719774145.0192971,590094561.5307802,417724890.9596832,682275109.0403168,93.76691904117378,93.76691904117376,79.89864952927086,100.0,100.0,2044-05-01
FIL,24860001,0.8380000000000001,13241672.133152893,1.0352256098197221e+22,2.723735865602622e+28,308521893.4161825,719884417.9710923,590323080.130692,417724890.9596832,682275109.0403168,93.78128459600089,93.78128459600089,79.92959088802175,100.0,100.0,2044-05-01
FIL,24880001,0.8380000000000001,13253238.072598545,1.0479225063387408e+22,2.7446387155102104e+28,308569049.4917312,719994448.8140395,590551317.1496949,417724890.9596832,682275109.0403168,93.79561861065541,93.79561861065541,79.96049412079111,100.0,100.0,2044-06-01
FIL,24900001,0.8380000000000001,13264845.951119397,1.0542531467795688e+22,2.765713157013895e+28,308616102.0341565,720104238.0796983,590780090.2759306,417724890.9596832,682275109.0403168,93.8099211543851,93.80992115438508,79.99146994233979,100.0,100.0,2044-06-01
FIL,24920001,0.8380000000000001,13276409.226579739,1.0572788551192144e+22,2.786834321364377e+28,308663051.27076954,720213786.2984622,591007694.3688037,417724890.9596832,682275109.0403168,93.82419229628564,93.82419229628564,80.02228747707646,100.0,100.0,2044-06-01
