coin,block,total_supply,total_supply_pct,date
FIL,4056625,20999966.299533844,99.99983953649088,2097-12-01
FIL,4061089,20999966.72525406,99.99984156372999,2098-01-01
FIL,4065553,20999967.150974274,99.9998435909691,2098-02-01
FIL,4069585,20999967.535495758,99.9998454220238,2098-03-01
FIL,4074049,20999967.961215973,99.99984744926292,2098-04-01
FIL,4078369,20999968.373203278,99.99984941110722,2098-05-01
FIL,4082833,20999968.798923492,99.99985143834634,2098-06-01
FIL,4087153,20999969.210910797,99.99985340019066,2098-07-01
FIL,4091617,20999969.636631012,99.99985542742978,2098-08-01
FIL,4096081,20999970.062351227,99.99985745466888,2098-09-01
FIL,4100401,20999970.47433853,99.99985941651319,2098-10-01
FIL,4104865,20999970.900058746,99.99986144375231,2098-11-01
FIL,4109185,20999971.31204605,99.99986340559663,2098-12-01
FIL,4113649,20999971.737766266,99.99986543283575,2099-01-01
FIL,4118113,20999972.16348648,99.99986746007485,2099-02-01
FIL,4122145,20999972.548007965,99.99986929112956,2099-03-01
FIL,4126609,20999972.97372818,99.99987131836866,2099-04-01
FIL,4130929,20999973.385715485,99.99987328021297,2099-05-01
FIL,4135393,20999973.8114357,99.99987530745209,2099-06-01
FIL,4139713,20999974.223423004,99.9998772692964,2099-07-01
FIL,4144177,20999974.64914322,99.99987929653552,2099-08-01
FIL,4148641,20999975.074863434,99.99988132377464,2099-09-01
FIL,4152961,20999975.48685074,99.99988328561895,2099-10-01
FIL,4157425,20999975.912570953,99.99988531285805,2099-11-01
FIL,4161745,20999976.324558258,99.99988727470237,2099-12-01
FIL,4166209,20999976.750278473,99.9998893019415,2100-01-01
FIL,4170673,20999977.175998688,99.99989132918061,2100-02-01
FIL,4174705,20999977.560520172,99.9998931602353,2100-03-01
FIL,4179169,20999977.986240387,99.99989518747442,2100-04-01
FIL,4183489,20999978.39822769,99.99989714931873,2100-05-01
FIL,4187953,20999978.823947906,99.99989917655783,2100-06-01
FIL,4192273,20999979.23593521,99.99990113840215,2100-07-01
FIL,4196737,20999979.661655426,99.99990316564127,2100-08-01
FIL,4201201,20999980.0301075,99.99990492017494,2100-09-01
FIL,4205521,20999980.23610115,99.9999059010971,2100-10-01
FIL,4209985,20999980.448961258,99.99990691471666,2100-11-01
FIL,4214305,20999980.65495491,99.99990789563881,2100-12-01
FIL,4218769,20999980.867815018,99.99990890925837,2101-01-01
FIL,4223233,20999981.080675125,99.99990992287793,2101-02-01
FIL,4227265,20999981.272935867,99.99991083840528,2101-03-01
FIL,4231729,20999981.485795975,99.99991185202484,2101-04-01
FIL,4236049,20999981.691789627,99.99991283294699,2101-05-01
FIL,4240513,20999981.904649734,99.99991384656654,2101-06-01
FIL,4244833,20999982.110643387,99.9999148274887,2101-07-01
FIL,4249297,20999982.323503494,99.99991584110826,2101-08-01
FIL,4253761,20999982.5363636,99.99991685472781,2101-09-01
FIL,4258081,20999982.742357254,99.99991783564998,2101-10-01
FIL,4262545,20999982.95521736,99.99991884926955,2101-11-01
FIL,4266865,20999983.161211014,99.99991983019169,2101-12-01
FIL,4271329,20999983.37407112,99.99992084381125,2102-01-01
FIL,4275793,20999983.58693123,99.9999218574308,2102-02-01
FIL,4279825,20999983.77919197,99.99992277295814,2102-03-01
FIL,4284289,20999983.99205208,99.99992378657771,2102-04-01
FIL,4288609,20999984.19804573,99.99992476749988,2102-05-01
FIL,4293073,20999984.410905838,99.99992578111943,2102-06-01
FIL,4297393,20999984.61689949,99.99992676204158,2102-07-01
FIL,4301857,20999984.829759598,99.99992777566113,2102-08-01
FIL,4306321,20999985.042619705,99.9999287892807,2102-09-01
FIL,4310641,20999985.248613358,99.99992977020285,2102-10-01
FIL,4315105,20999985.461473465,99.9999307838224,2102-11-01
FIL,4319425,20999985.667467117,99.99993176474456,2102-12-01
FIL,4323889,20999985.880327225,99.99993277836413,2103-01-01
FIL,4328353,20999986.093187332,99.9999337919837,2103-02-01
FIL,4332385,20999986.285448074,99.99993470751103,2103-03-01
FIL,4336849,20999986.49830818,99.99993572113058,2103-04-01
FIL,4341169,20999986.704301834,99.99993670205274,2103-05-01
FIL,4345633,20999986.91716194,99.9999377156723,2103-06-01
FIL,4349953,20999987.123155594,99.99993869659446,2103-07-01
FIL,4354417,20999987.3360157,99.99993971021401,2103-08-01
FIL,4358881,20999987.54887581,99.99994072383357,2103-09-01
FIL,4363201,20999987.75486946,99.99994170475573,2103-10-01
FIL,4367665,20999987.96772957,99.9999427183753,2103-11-01
FIL,4371985,20999988.17372322,99.99994369929745,2103-12-01
FIL,4376449,20999988.38658333,99.999944712917,2104-01-01
FIL,4380913,20999988.599443436,99.99994572653657,2104-02-01
FIL,4385089,20999988.798570633,99.9999466747613,2104-03-01
FIL,4389553,20999989.01143074,99.99994768838087,2104-04-01
FIL,4393873,20999989.217424393,99.99994866930302,2104-05-01
FIL,4398337,20999989.4302845,99.99994968292259,2104-06-01
FIL,4402657,20999989.636278152,99.99995066384474,2104-07-01
FIL,4407121,20999989.84913826,99.9999516774643,2104-08-01
FIL,4411585,20999990.024209023,99.9999525111346,2104-09-01
FIL,4415905,20999990.12720585,99.99995300159567,2104-10-01
FIL,4420369,20999990.233635902,99.99995350840545,2104-11-01
FIL,4424689,20999990.33663273,99.99995399886653,2104-12-01
FIL,4429153,20999990.443062782,99.9999545056763,2105-01-01
FIL,4433617,20999990.549492836,99.99995501248608,2105-02-01
FIL,4437649,20999990.645623207,99.99995547024976,2105-03-01
FIL,4442113,20999990.75205326,99.99995597705954,2105-04-01
FIL,4446433,20999990.855050087,99.99995646752062,2105-05-01
FIL,4450897,20999990.96148014,99.99995697433039,2105-06-01
FIL,4455217,20999991.064476967,99.99995746479148,2105-07-01
FIL,4459681,20999991.17090702,99.99995797160125,2105-08-01
FIL,4464145,20999991.277337074,99.99995847841103,2105-09-01
FIL,4468465,20999991.3803339,99.99995896887211,2105-10-01
FIL,4472929,20999991.486763954,99.99995947568189,2105-11-01
FIL,4477249,20999991.58976078,99.99995996614297,2105-12-01
FIL,4481713,20999991.696190834,99.99996047295274,2106-01-01
FIL,4486177,20999991.802620888,99.99996097976252,2106-02-01
FIL,4490209,20999991.89875126,99.9999614375262,2106-03-01
FIL,4494673,20999992.005181313,99.99996194433598,2106-04-01
FIL,4498993,20999992.10817814,99.99996243479706,2106-05-01
FIL,4503457,20999992.214608192,99.99996294160684,2106-06-01
FIL,4507777,20999992.31760502,99.9999634320679,2106-07-01
FIL,4512241,20999992.424035072,99.99996393887768,2106-08-01
FIL,4516705,20999992.530465126,99.99996444568747,2106-09-01
FIL,4521025,20999992.633461952,99.99996493614854,2106-10-01
FIL,4525489,20999992.739892006,99.99996544295833,2106-11-01
FIL,4529809,20999992.842888832,99.9999659334194,2106-12-01
FIL,4534273,20999992.949318886,99.99996644022919,2107-01-01
FIL,4538737,20999993.05574894,99.99996694703897,2107-02-01
FIL,4542769,20999993.15187931,99.99996740480263,2107-03-01
FIL,4547233,20999993.258309364,99.99996791161242,2107-04-01
FIL,4551553,20999993.36130619,99.99996840207349,2107-05-01
FIL,4556017,20999993.467736244,99.99996890888328,2107-06-01
FIL,4560337,20999993.57073307,99.99996939934435,2107-07-01
FIL,4564801,20999993.677163124,99.99996990615413,2107-08-01
FIL,4569265,20999993.783593178,99.99997041296392,2107-09-01
FIL,4573585,20999993.886590004,99.99997090342498,2107-10-01
FIL,4578049,20999993.993020058,99.99997141023476,2107-11-01
FIL,4582369,20999994.096016884,99.99997190069584,2107-12-01
FIL,4586833,20999994.202446938,99.99997240750562,2108-01-01
FIL,4591297,20999994.30887699,99.9999729143154,2108-02-01
FIL,4595473,20999994.40844059,99.99997338842778,2108-03-01
FIL,4599937,20999994.514870644,99.99997389523756,2108-04-01
FIL,4604257,20999994.61786747,99.99997438569864,2108-05-01
FIL,4608721,20999994.724297523,99.99997489250842,2108-06-01
FIL,4613041,20999994.82729435,99.99997538296948,2108-07-01
FIL,4617505,20999994.933724403,99.99997588977926,2108-08-01
FIL,4621969,20999995.016682148,99.99997628481616,2108-09-01
FIL,4626289,20999995.06818056,99.99997653004668,2108-10-01
FIL,4630753,20999995.121395588,99.99997678345157,2108-11-01
FIL,4635073,20999995.172894,99.99997702868212,2108-12-01
FIL,4639537,20999995.226109028,99.999977282087,2109-01-01
FIL,4644001,20999995.279324055,99.9999775354919,2109-02-01
FIL,4648033,20999995.32738924,99.99997776437372,2109-03-01
FIL,4652497,20999995.380604267,99.99997801777863,2109-04-01
FIL,4656817,20999995.43210268,99.99997826300915,2109-05-01
FIL,4661281,20999995.485317707,99.99997851641405,2109-06-01
FIL,4665601,20999995.53681612,99.9999787616446,2109-07-01
FIL,4670065,20999995.590031147,99.99997901504948,2109-08-01
FIL,4674529,20999995.643246174,99.99997926845437,2109-09-01
FIL,4678849,20999995.694744587,99.9999795136849,2109-10-01
FIL,4683313,20999995.747959614,99.9999797670898,2109-11-01
FIL,4687633,20999995.799458027,99.99998001232034,2109-12-01
FIL,4692097,20999995.852673054,99.99998026572521,2110-01-01
FIL,4696561,20999995.90588808,99.99998051913012,2110-02-01
FIL,4700593,20999995.953953266,99.99998074801195,2110-03-01
FIL,4705057,20999996.007168293,99.99998100141684,2110-04-01
FIL,4709377,20999996.058666706,99.99998124664738,2110-05-01
FIL,4713841,20999996.111881733,99.99998150005227,2110-06-01
FIL,4718161,20999996.163380146,99.99998174528281,2110-07-01
FIL,4722625,20999996.216595173,99.99998199868769,2110-08-01
FIL,4727089,20999996.2698102,99.9999822520926,2110-09-01
FIL,4731409,20999996.321308613,99.99998249732313,2110-10-01
FIL,4735873,20999996.37452364,99.99998275072801,2110-11-01
FIL,4740193,20999996.426022053,99.99998299595855,2110-12-01
FIL,4744657,20999996.47923708,99.99998324936344,2111-01-01
FIL,4749121,20999996.532452106,99.99998350276833,2111-02-01
FIL,4753153,20999996.580517292,99.99998373165016,2111-03-01
FIL,4757617,20999996.63373232,99.99998398505507,2111-04-01
FIL,4761937,20999996.685230732,99.9999842302856,2111-05-01
FIL,4766401,20999996.73844576,99.99998448369048,2111-06-01
FIL,4770721,20999996.789944172,99.99998472892102,2111-07-01
FIL,4775185,20999996.8431592,99.99998498232591,2111-08-01
FIL,4779649,20999996.896374226,99.9999852357308,2111-09-01
FIL,4783969,20999996.94787264,99.99998548096134,2111-10-01
FIL,4788433,20999997.001087666,99.99998573436623,2111-11-01
FIL,4792753,20999997.05258608,99.99998597959677,2111-12-01
FIL,4797217,20999997.105801105,99.99998623300166,2112-01-01
FIL,4801681,20999997.159016132,99.99998648640656,2112-02-01
FIL,4805857,20999997.20879793,99.99998672346274,2112-03-01
FIL,4810321,20999997.26201296,99.99998697686763,2112-04-01
FIL,4814641,20999997.31351137,99.99998722209817,2112-05-01
FIL,4819105,20999997.3667264,99.99998747550306,2112-06-01
FIL,4823425,20999997.41822481,99.9999877207336,2112-07-01
FIL,4827889,20999997.47143984,99.99998797413848,2112-08-01
FIL,4832353,20999997.510629892,99.9999881607578,2112-09-01
FIL,4836673,20999997.5363791,99.99998828337306,2112-10-01
FIL,4841137,20999997.562986612,99.9999884100755,2112-11-01
FIL,4845457,20999997.58873582,99.99998853269078,2112-12-01
FIL,4849921,20999997.615343332,99.99998865939321,2113-01-01
FIL,4854385,20999997.641950846,99.99998878609566,2113-02-01
FIL,4858417,20999997.66598344,99.99998890053658,2113-03-01
FIL,4862881,20999997.692590952,99.99998902723902,2113-04-01
FIL,4867201,20999997.71834016,99.9999891498543,2113-05-01
FIL,4871665,20999997.744947672,99.99998927655675,2113-06-01
FIL,4875985,20999997.77069688,99.99998939917201,2113-07-01
FIL,4880449,20999997.79730439,99.99998952587445,2113-08-01
FIL,4884913,20999997.823911905,99.9999896525769,2113-09-01
FIL,4889233,20999997.84966111,99.99998977519216,2113-10-01
FIL,4893697,20999997.876268625,99.99998990189461,2113-11-01
FIL,4898017,20999997.90201783,99.99999002450988,2113-12-01
FIL,4902481,20999997.928625345,99.99999015121233,2114-01-01
FIL,4906945,20999997.95523286,99.99999027791478,2114-02-01
FIL,4910977,20999997.97926545,99.99999039235568,2114-03-01
FIL,4915441,20999998.005872965,99.99999051905813,2114-04-01
FIL,4919761,20999998.03162217,99.9999906416734,2114-05-01
FIL,4924225,20999998.058229685,99.99999076837585,2114-06-01
FIL,4928545,20999998.08397889,99.99999089099111,2114-07-01
FIL,4933009,20999998.110586405,99.99999101769357,2114-08-01
FIL,4937473,20999998.13719392,99.999991144396,2114-09-01
FIL,4941793,20999998.162943125,99.99999126701128,2114-10-01
FIL,4946257,20999998.18955064,99.99999139371373,2114-11-01
FIL,4950577,20999998.215299845,99.99999151632899,2114-12-01
FIL,4955041,20999998.24190736,99.99999164303144,2115-01-01
FIL,4959505,20999998.26851487,99.99999176973388,2115-02-01
FIL,4963537,20999998.292547464,99.9999918841748,2115-03-01
FIL,4968001,20999998.319154978,99.99999201087725,2115-04-01
FIL,4972321,20999998.344904184,99.99999213349251,2115-05-01
FIL,4976785,20999998.371511698,99.99999226019496,2115-06-01
FIL,4981105,20999998.397260904,99.99999238281023,2115-07-01
FIL,4985569,20999998.423868418,99.99999250951267,2115-08-01
FIL,4990033,20999998.45047593,99.99999263621511,2115-09-01
FIL,4994353,20999998.476225138,99.99999275883039,2115-10-01
FIL,4998817,20999998.50283265,99.99999288553283,2115-11-01
FIL,5003137,20999998.528581858,99.9999930081481,2115-12-01
FIL,5007601,20999998.55518937,99.99999313485056,2116-01-01
FIL,5012065,20999998.581796885,99.99999326155299,2116-02-01
FIL,5016241,20999998.606687784,99.9999933800811,2116-03-01
FIL,5020705,20999998.633295298,99.99999350678353,2116-04-01
FIL,5025025,20999998.659044504,99.9999936293988,2116-05-01
FIL,5029489,20999998.685652018,99.99999375610125,2116-06-01
FIL,5033809,20999998.711401224,99.99999387871651,2116-07-01
FIL,5038273,20999998.738008738,99.99999400541896,2116-08-01
FIL,5042737,20999998.756459355,99.99999409327904,2116-09-01
FIL,5047057,20999998.76933396,99.99999415458667,2116-10-01
FIL,5051521,20999998.782637715,99.99999421793791,2116-11-01
FIL,5055841,20999998.79551232,99.99999427924553,2116-12-01
FIL,5060305,20999998.808816075,99.99999434259675,2117-01-01
FIL,5064769,20999998.822119832,99.99999440594797,2117-02-01
FIL,5068801,20999998.83413613,99.99999446316843,2117-03-01
FIL,5073265,20999998.847439885,99.99999452651966,2117-04-01
FIL,5077585,20999998.86031449,99.9999945878273,2117-05-01
FIL,5082049,20999998.873618245,99.99999465117851,2117-06-01
FIL,5086369,20999998.88649285,99.99999471248616,2117-07-01
FIL,5090833,20999998.899796605,99.99999477583738,2117-08-01
FIL,5095297,20999998.91310036,99.9999948391886,2117-09-01
FIL,5099617,20999998.925974965,99.99999490049623,2117-10-01
FIL,5104081,20999998.93927872,99.99999496384746,2117-11-01
FIL,5108401,20999998.952153325,99.99999502515509,2117-12-01
FIL,5112865,20999998.96545708,99.99999508850631,2118-01-01
FIL,5117329,20999998.97876084,99.99999515185753,2118-02-01
FIL,5121361,20999998.990777135,99.999995209078,2118-03-01
FIL,5125825,20999999.00408089,99.99999527242922,2118-04-01
FIL,5130145,20999999.016955495,99.99999533373685,2118-05-01
FIL,5134609,20999999.03025925,99.99999539708807,2118-06-01
FIL,5138929,20999999.043133855,99.9999954583957,2118-07-01
FIL,5143393,20999999.05643761,99.99999552174692,2118-08-01
FIL,5147857,20999999.06974137,99.99999558509816,2118-09-01
FIL,5152177,20999999.08261597,99.99999564640578,2118-10-01
FIL,5156641,20999999.09591973,99.999995709757,2118-11-01
FIL,5160961,20999999.10879433,99.99999577106465,2118-12-01
FIL,5165425,20999999.12209809,99.99999583441587,2119-01-01
FIL,5169889,20999999.135401845,99.99999589776709,2119-02-01
FIL,5173921,20999999.14741814,99.99999595498755,2119-03-01
FIL,5178385,20999999.160721898,99.99999601833876,2119-04-01
FIL,5182705,20999999.1735965,99.99999607964641,2119-05-01
FIL,5187169,20999999.186900258,99.99999614299763,2119-06-01
FIL,5191489,20999999.19977486,99.99999620430526,2119-07-01
FIL,5195953,20999999.213078618,99.99999626765648,2119-08-01
FIL,5200417,20999999.226382375,99.99999633100771,2119-09-01
FIL,5204737,20999999.239256978,99.99999639231534,2119-10-01
FIL,5209201,20999999.252560735,99.99999645566656,2119-11-01
FIL,5213521,20999999.265435338,99.99999651697419,2119-12-01
FIL,5217985,20999999.278739095,99.99999658032543,2120-01-01
FIL,5222449,20999999.29204285,99.99999664367665,2120-02-01
FIL,5226625,20999999.3044883,99.99999670294069,2120-03-01
FIL,5231089,20999999.317792058,99.99999676629191,2120-04-01
FIL,5235409,20999999.33066666,99.99999682759955,2120-05-01
FIL,5239873,20999999.343970418,99.99999689095077,2120-06-01
FIL,5244193,20999999.35684502,99.99999695225841,2120-07-01
FIL,5248657,20999999.370148778,99.99999701560964,2120-08-01
FIL,5253121,20999999.378801882,99.99999705681488,2120-09-01
FIL,5257441,20999999.385239184,99.9999970874687,2120-10-01
FIL,5261905,20999999.391891062,99.99999711914431,2120-11-01
FIL,5266225,20999999.398328364,99.99999714979813,2120-12-01
FIL,5270689,20999999.404980242,99.99999718147374,2121-01-01
FIL,5275153,20999999.41163212,99.99999721314936,2121-02-01
FIL,5279185,20999999.41764027,99.99999724175959,2121-03-01
FIL,5283649,20999999.424292147,99.9999972734352,2121-04-01
FIL,5287969,20999999.43072945,99.99999730408902,2121-05-01
FIL,5292433,20999999.437381327,99.99999733576462,2121-06-01
FIL,5296753,20999999.44381863,99.99999736641844,2121-07-01
FIL,5301217,20999999.450470507,99.99999739809405,2121-08-01
FIL,5305681,20999999.457122386,99.99999742976966,2121-09-01
FIL,5310001,20999999.463559687,99.99999746042349,2121-10-01
FIL,5314465,20999999.470211565,99.99999749209908,2121-11-01
FIL,5318785,20999999.476648867,99.9999975227529,2121-12-01
FIL,5323249,20999999.483300745,99.99999755442852,2122-01-01
FIL,5327713,20999999.489952624,99.99999758610413,2122-02-01
FIL,5331745,20999999.495960772,99.99999761471436,2122-03-01
FIL,5336209,20999999.50261265,99.99999764638997,2122-04-01
FIL,5340529,20999999.509049952,99.9999976770438,2122-05-01
FIL,5344993,20999999.51570183,99.9999977087194,2122-06-01
FIL,5349313,20999999.522139132,99.99999773937321,2122-07-01
FIL,5353777,20999999.52879101,99.99999777104883,2122-08-01
FIL,5358241,20999999.53544289,99.99999780272444,2122-09-01
FIL,5362561,20999999.54188019,99.99999783337826,2122-10-01
FIL,5367025,20999999.54853207,99.99999786505387,2122-11-01
FIL,5371345,20999999.55496937,99.99999789570768,2122-12-01
FIL,5375809,20999999.56162125,99.9999979273833,2123-01-01
FIL,5380273,20999999.568273127,99.9999979590589,2123-02-01
FIL,5384305,20999999.574281275,99.99999798766915,2123-03-01
FIL,5388769,20999999.580933154,99.99999801934474,2123-04-01
FIL,5393089,20999999.587370455,99.99999804999857,2123-05-01
FIL,5397553,20999999.594022334,99.99999808167418,2123-06-01
FIL,5401873,20999999.600459635,99.99999811232799,2123-07-01
FIL,5406337,20999999.607111514,99.99999814400361,2123-08-01
FIL,5410801,20999999.613763392,99.99999817567922,2123-09-01
FIL,5415121,20999999.620200694,99.99999820633305,2123-10-01
FIL,5419585,20999999.626852572,99.99999823800864,2123-11-01
FIL,5423905,20999999.633289874,99.99999826866247,2123-12-01
FIL,5428369,20999999.639941752,99.99999830033808,2124-01-01
FIL,5432833,20999999.64659363,99.99999833201369,2124-02-01
FIL,5437009,20999999.652816355,99.99999836164571,2124-03-01
FIL,5441473,20999999.659468234,99.99999839332132,2124-04-01
FIL,5445793,20999999.665905535,99.99999842397513,2124-05-01
FIL,5450257,20999999.672557414,99.99999845565075,2124-06-01
FIL,5454577,20999999.678994715,99.99999848630456,2124-07-01
FIL,5459041,20999999.685646594,99.99999851798019,2124-08-01
FIL,5463505,20999999.689687043,99.99999853722042,2124-09-01
FIL,5467825,20999999.692905694,99.99999855254732,2124-10-01
FIL,5472289,20999999.696231633,99.99999856838512,2124-11-01
FIL,5476609,20999999.699450284,99.99999858371204,2124-12-01
FIL,5481073,20999999.702776223,99.99999859954984,2125-01-01
FIL,5485537,20999999.706102163,99.99999861538765,2125-02-01
FIL,5489569,20999999.709106237,99.99999862969277,2125-03-01
FIL,5494033,20999999.712432176,99.99999864553058,2125-04-01
FIL,5498353,20999999.715650827,99.99999866085749,2125-05-01
FIL,5502817,20999999.718976766,99.99999867669528,2125-06-01
FIL,5507137,20999999.722195417,99.9999986920222,2125-07-01
FIL,5511601,20999999.725521356,99.99999870785999,2125-08-01
FIL,5516065,20999999.728847295,99.9999987236978,2125-09-01
FIL,5520385,20999999.732065946,99.9999987390247,2125-10-01
FIL,5524849,20999999.735391885,99.99999875486252,2125-11-01
FIL,5529169,20999999.738610536,99.99999877018942,2125-12-01
FIL,5533633,20999999.741936475,99.99999878602723,2126-01-01
FIL,5538097,20999999.745262414,99.99999880186505,2126-02-01
FIL,5542129,20999999.74826649,99.99999881617015,2126-03-01
FIL,5546593,20999999.751592427,99.99999883200796,2126-04-01
FIL,5550913,20999999.75481108,99.99999884733487,2126-05-01
FIL,5555377,20999999.758137017,99.99999886317266,2126-06-01
FIL,5559697,20999999.76135567,99.99999887849958,2126-07-01
FIL,5564161,20999999.764681607,99.99999889433738,2126-08-01
FIL,5568625,20999999.768007547,99.9999989101752,2126-09-01
FIL,5572945,20999999.771226197,99.9999989255021,2126-10-01
FIL,5577409,20999999.774552137,99.99999894133991,2126-11-01
FIL,5581729,20999999.777770787,99.99999895666681,2126-12-01
FIL,5586193,20999999.781096727,99.99999897250463,2127-01-01
FIL,5590657,20999999.784422666,99.99999898834243,2127-02-01
FIL,5594689,20999999.78742674,99.99999900264754,2127-03-01
FIL,5599153,20999999.79075268,99.99999901848535,2127-04-01
FIL,5603473,20999999.79397133,99.99999903381226,2127-05-01
FIL,5607937,20999999.79729727,99.99999904965006,2127-06-01
FIL,5612257,20999999.80051592,99.99999906497698,2127-07-01
FIL,5616721,20999999.80384186,99.99999908081477,2127-08-01
FIL,5621185,20999999.8071678,99.99999909665259,2127-09-01
FIL,5625505,20999999.81038645,99.99999911197949,2127-10-01
FIL,5629969,20999999.81371239,99.99999912781729,2127-11-01
FIL,5634289,20999999.81693104,99.99999914314421,2127-12-01
FIL,5638753,20999999.82025698,99.999999158982,2128-01-01
FIL,5643217,20999999.823582917,99.99999917481982,2128-02-01
FIL,5647393,20999999.82669428,99.99999918963583,2128-03-01
FIL,5651857,20999999.83002022,99.99999920547363,2128-04-01
FIL,5656177,20999999.83323887,99.99999922080053,2128-05-01
FIL,5660641,20999999.83656481,99.99999923663835,2128-06-01
FIL,5664961,20999999.83978346,99.99999925196525,2128-07-01
FIL,5669425,20999999.8431094,99.99999926780306,2128-08-01
FIL,5673889,20999999.844986573,99.99999927674197,2128-09-01
FIL,5678209,20999999.8465959,99.99999928440543,2128-10-01
FIL,5682673,20999999.848258868,99.99999929232433,2128-11-01
FIL,5686993,20999999.849868193,99.99999929998779,2128-12-01
FIL,5691457,20999999.851531163,99.99999930790669,2129-01-01
FIL,5695921,20999999.853194132,99.9999993158256,2129-02-01
FIL,5699953,20999999.85469617,99.99999932297816,2129-03-01
FIL,5704417,20999999.85635914,99.99999933089705,2129-04-01
FIL,5708737,20999999.857968464,99.99999933856051,2129-05-01
FIL,5713201,20999999.859631434,99.99999934647941,2129-06-01
FIL,5717521,20999999.86124076,99.99999935414287,2129-07-01
FIL,5721985,20999999.86290373,99.99999936206177,2129-08-01
FIL,5726449,20999999.8645667,99.99999936998067,2129-09-01
FIL,5730769,20999999.866176024,99.99999937764413,2129-10-01
FIL,5735233,20999999.867838994,99.99999938556303,2129-11-01
FIL,5739553,20999999.86944832,99.99999939322649,2129-12-01
FIL,5744017,20999999.87111129,99.99999940114539,2130-01-01
FIL,5748481,20999999.87277426,99.9999994090643,2130-02-01
FIL,5752513,20999999.874276295,99.99999941621685,2130-03-01
FIL,5756977,20999999.875939265,99.99999942413575,2130-04-01
FIL,5761297,20999999.87754859,99.99999943179921,2130-05-01
FIL,5765761,20999999.87921156,99.99999943971811,2130-06-01
FIL,5770081,20999999.880820885,99.99999944738157,2130-07-01
FIL,5774545,20999999.882483855,99.99999945530047,2130-08-01
FIL,5779009,20999999.884146824,99.99999946321937,2130-09-01
FIL,5783329,20999999.88575615,99.99999947088283,2130-10-01
FIL,5787793,20999999.88741912,99.99999947880173,2130-11-01
FIL,5792113,20999999.889028445,99.99999948646519,2130-12-01
FIL,5796577,20999999.890691414,99.99999949438408,2131-01-01
FIL,5801041,20999999.892354384,99.999999502303,2131-02-01
FIL,5805073,20999999.89385642,99.99999950945555,2131-03-01
FIL,5809537,20999999.89551939,99.99999951737445,2131-04-01
FIL,5813857,20999999.897128716,99.99999952503791,2131-05-01
FIL,5818321,20999999.898791686,99.9999995329568,2131-06-01
FIL,5822641,20999999.90040101,99.99999954062027,2131-07-01
FIL,5827105,20999999.90206398,99.99999954853917,2131-08-01
FIL,5831569,20999999.90372695,99.99999955645806,2131-09-01
FIL,5835889,20999999.905336276,99.99999956412152,2131-10-01
FIL,5840353,20999999.906999245,99.99999957204042,2131-11-01
FIL,5844673,20999999.90860857,99.99999957970388,2131-12-01
FIL,5849137,20999999.91027154,99.99999958762278,2132-01-01
FIL,5853601,20999999.91193451,99.9999995955417,2132-02-01
FIL,5857777,20999999.91349019,99.99999960294969,2132-03-01
FIL,5862241,20999999.91515316,99.9999996108686,2132-04-01
FIL,5866561,20999999.916762486,99.99999961853204,2132-05-01
FIL,5871025,20999999.918425456,99.99999962645096,2132-06-01
FIL,5875345,20999999.92003478,99.9999996341144,2132-07-01
FIL,5879809,20999999.92169775,99.99999964203332,2132-08-01
FIL,5884273,20999999.922564812,99.99999964616218,2132-09-01
FIL,5888593,20999999.923369475,99.9999996499939,2132-10-01
FIL,5893057,20999999.92420096,99.99999965395335,2132-11-01
FIL,5897377,20999999.925005622,99.99999965778508,2132-12-01
FIL,5901841,20999999.925837107,99.99999966174454,2133-01-01
FIL,5906305,20999999.92666859,99.99999966570398,2133-02-01
FIL,5910337,20999999.92741961,99.99999966928026,2133-03-01
FIL,5914801,20999999.928251095,99.99999967323971,2133-04-01
FIL,5919121,20999999.929055758,99.99999967707144,2133-05-01
FIL,5923585,20999999.929887243,99.9999996810309,2133-06-01
FIL,5927905,20999999.930691905,99.99999968486262,2133-07-01
FIL,5932369,20999999.93152339,99.99999968882206,2133-08-01
FIL,5936833,20999999.932354875,99.99999969278151,2133-09-01
FIL,5941153,20999999.933159538,99.99999969661324,2133-10-01
FIL,5945617,20999999.933991022,99.9999997005727,2133-11-01
FIL,5949937,20999999.934795685,99.99999970440442,2133-12-01
FIL,5954401,20999999.93562717,99.99999970836387,2134-01-01
FIL,5958865,20999999.936458655,99.99999971232333,2134-02-01
FIL,5962897,20999999.937209673,99.9999997158996,2134-03-01
FIL,5967361,20999999.938041158,99.99999971985906,2134-04-01
FIL,5971681,20999999.93884582,99.99999972369078,2134-05-01
FIL,5976145,20999999.939677306,99.99999972765023,2134-06-01
FIL,5980465,20999999.94048197,99.99999973148196,2134-07-01
FIL,5984929,20999999.941313453,99.99999973544142,2134-08-01
FIL,5989393,20999999.942144938,99.99999973940086,2134-09-01
FIL,5993713,20999999.9429496,99.99999974323259,2134-10-01
FIL,5998177,20999999.943781085,99.99999974719205,2134-11-01
FIL,6002497,20999999.944585748,99.99999975102376,2134-12-01
FIL,6006961,20999999.945417233,99.99999975498322,2135-01-01
FIL,6011425,20999999.946248718,99.99999975894266,2135-02-01
FIL,6015457,20999999.946999736,99.99999976251895,2135-03-01
FIL,6019921,20999999.94783122,99.99999976647841,2135-04-01
FIL,6024241,20999999.948635884,99.99999977031013,2135-05-01
FIL,6028705,20999999.94946737,99.99999977426958,2135-06-01
