coin,layer,simple,baseline,vault1,vault2,comfund,simple_pct,baseline_pct,vault1_pct,vault2_pct,comfund_pct,total_authorized,total_issued,total_authorized_pct,total_issued_pct,date
SMH,5265001,1278547.2617887068,2870748.5522814677,1500000,1500000.0,218383.99021421975,99.6918978727092,95.96802025962178,100.0,100.0,97.0854808346092,5867679.804284394,5867679.804284394,97.81425660724624,97.81425660724624,2071-07-01
SMH,5267001,1278555.934256189,2870906.4935080064,1500000,1500000.0,218392.7593560103,99.69257408919991,95.97330017409435,100.0,100.0,97.08937927215679,5867855.187120206,5867855.187120206,97.81718024014353,97.81718024014353,2071-07-01
SMH,5269001,1278564.5876959267,2871063.892095076,1500000,1500000.0,218401.4989363686,99.69324882204424,95.97856194833811,100.0,100.0,97.09326456778008,5868029.9787273705,5868029.9787273705,97.82009401725583,97.82009401725583,2071-08-01
SMH,5271001,1278573.2221496678,2871221.3909529354,1500000,1500000.0,218410.24279487386,99.69392207449745,95.98382707459582,100.0,100.0,97.09715176531,5868204.855897477,5868204.855897477,97.82300922070286,97.82300922070286,2071-08-01
SMH,5273001,1278581.8376590682,2871378.61359404,1500000,1500000.0,218418.97111858465,99.69459384980756,95.98908296703364,100.0,100.0,97.1010320566423,5868379.422371692,5868379.422371692,97.82591924484758,97.82591924484758,2071-08-01
SMH,5276001,1278594.7254934278,2871614.6574125825,1500000,1500000.0,218432.07278452688,99.69559875021693,95.99697382112535,100.0,100.0,97.10685657489792,5868641.455690538,5868641.455690538,97.83028734180313,97.83028734180313,2071-08-01
SMH,5278001,1278603.2938236224,2871771.208310806,1500000,1500000.0,218440.76327023312,99.6962668468327,96.00220725745694,100.0,100.0,97.11072004484664,5868815.265404661,5868815.265404661,97.8331847507527,97.8331847507527,2071-09-01
SMH,5280001,1278611.8433545544,2871928.2889791247,1500000,1500000.0,218449.48064914104,99.6969334776175,96.00745840379912,100.0,100.0,97.11459547052259,5868989.61298282,5868989.61298282,97.83609112589886,97.83609112589886,2071-09-01
SMH,5282001,1278620.3741274693,2872085.7880250504,1500000,1500000.0,218458.21906065894,99.69759864578735,96.01272353634383,100.0,100.0,97.1184802465225,5869164.381213179,5869164.381213179,97.83900451331967,97.83900451331967,2071-09-01
SMH,5284001,1278628.8861835236,2872242.6813356904,1500000,1500000.0,218466.92460627446,99.69826235455137,96.01796841939083,100.0,100.0,97.12235041155236,5869338.492125489,5869338.492125489,97.84190694324477,97.84190694324477,2071-09-01
SMH,5286001,1278637.3795637828,2872399.1633059974,1500000,1500000.0,218475.60751946215,99.69892460711152,96.02319955148869,100.0,100.0,97.12621051503818,5869512.150389242,5869512.150389242,97.84480182751577,97.84480182751577,2071-10-01
SMH,5288001,1278645.8543092224,2872555.6501931557,1500000,1500000.0,218484.2897106515,99.69958540666279,96.02843084795497,100.0,100.0,97.13007029755012,5869685.79421303,5869685.79421303,97.84769647107245,97.84769647107245,2071-10-01
SMH,5290001,1278654.3104607272,2872711.4981595445,1500000,1500000.0,218492.9372958038,99.70024475639308,96.03364078554563,100.0,100.0,97.13391469549222,5869858.745916076,5869858.745916076,97.85057957697235,97.85057957697235,2071-10-01
SMH,5292001,1278662.7480590942,2872867.483538269,1500000,1500000.0,218501.59113670338,99.70090265948343,96.03885531677781,100.0,100.0,97.13776187450924,5870031.822734066,5870031.822734066,97.8534647685391,97.8534647685391,2071-10-01
SMH,5294001,1278671.167145029,2873022.846559294,1500000,1500000.0,218510.21124759596,99.70155911910777,96.04404904283142,100.0,100.0,97.14159405840711,5870204.224951919,5870204.224951919,97.8563387145176,97.8563387145176,2071-10-01
SMH,5296001,1278679.5677591488,2873177.7657222524,1500000,1500000.0,218518.80702533695,99.70221413843318,96.04922793088052,100.0,100.0,97.14541542468179,5870376.140506738,5870376.140506738,97.8592045478205,97.8592045478205,2071-11-01
SMH,5298001,1278687.9499419814,2873331.6736857574,1500000,1500000.0,218527.34861198626,99.70286772061966,96.05437301492071,100.0,100.0,97.14921269959248,5870546.972239725,5870546.972239725,97.86205231380714,97.86205231380714,2071-11-01
SMH,5300001,1278696.3137339659,2873484.9150224365,1500000,1500000.0,218535.85414507386,99.70351986882041,96.05949581388245,100.0,100.0,97.15299394641718,5870717.082901477,5870717.082901477,97.86488805953205,97.86488805953205,2071-11-01
SMH,5302001,1278704.6591754525,2873637.991287192,1500000,1500000.0,218544.35002434973,99.70417058618165,96.06461309455325,100.0,100.0,97.15677090151266,5870887.000486994,5870887.000486994,97.86772058667502,97.86772058667502,2071-11-01
SMH,5304001,1278712.9863067034,2873790.448334331,1500000,1500000.0,218552.81234952813,99.70481987584269,96.06970967501724,100.0,100.0,97.16053293969192,5871056.246990562,5871056.246990562,97.87054192687798,97.87054192687798,2071-12-01
SMH,5306001,1278721.2951678913,2873942.71075461,1500000,1500000.0,218561.26346960536,99.70546774093594,96.07479974918013,100.0,100.0,97.16428999649578,5871225.269392107,5871225.269392107,97.87335953129889,97.87335953129889,2071-12-01
SMH,5308001,1278729.5857991015,2874094.757489467,1500000,1500000.0,218569.70227834574,99.70611418458695,96.07988261306228,100.0,100.0,97.1680415801326,5871394.045566915,5871394.045566915,97.87617303111867,97.87617303111867,2071-12-01
SMH,5310001,1278737.858240332,2874245.732105182,1500000,1500000.0,218578.0837023955,99.70675920991448,96.08492963641378,100.0,100.0,97.17176765264895,5871561.67404791,5871561.67404791,97.87896739887587,97.87896739887587,2071-12-01
SMH,5312001,1278746.1125314918,2874395.7756275195,1500000,1500000.0,218586.41516626376,99.70740282003037,96.08994553367167,100.0,100.0,97.17547151470822,5871728.303325275,5871728.303325275,97.88174510990274,97.88174510990274,2071-12-01
SMH,5314001,1278754.3487124029,2874545.6426293077,1500000,1500000.0,218594.73638640583,99.70804501803961,96.0949555299155,100.0,100.0,97.17917082278402,5871894.727728116,5871894.727728116,97.8845194056701,97.8845194056701,2072-01-01
SMH,5316001,1278762.5668227999,2874695.714503727,1500000,1500000.0,218603.06743823827,99.70868580704044,96.09997237497258,100.0,100.0,97.18287450166733,5872061.348764765,5872061.348764765,97.88729697932416,97.88729697932416,2072-01-01
SMH,5318001,1278770.7669023306,2874845.6038861396,1500000,1500000.0,218611.3879362353,99.70932519012432,96.10498311939206,100.0,100.0,97.18657348870401,5872227.758724705,5872227.758724705,97.89007103432829,97.89007103432829,2072-01-01
SMH,5320001,1278778.9489905548,2874995.6800764287,1500000,1500000.0,218619.71731931495,99.70996317037583,96.11000010872702,100.0,100.0,97.1902764257213,5872394.346386299,5872394.346386299,97.89284805161998,97.89284805161998,2072-01-01
SMH,5322001,1278787.113126947,2875145.084398964,1500000,1500000.0,218628.01039610058,99.7105997508729,96.11499463778131,100.0,100.0,97.1939632222971,5872560.207922012,5872560.207922012,97.89561296438902,97.89561296438902,2072-02-01
SMH,5324001,1278795.2593508936,2875294.5587550267,1500000,1500000.0,218636.30621610107,99.71123493468659,96.1199915080295,100.0,100.0,97.19765123840521,5872726.124322021,5872726.124322021,97.89837879174621,97.89837879174621,2072-02-01
SMH,5326001,1278803.3877016956,2875444.410208856,1500000,1500000.0,218644.6209426606,99.71186872488131,96.12500098451103,100.0,100.0,97.20134765967332,5872892.418853212,5872892.418853212,97.90115092255239,97.90115092255239,2072-02-01
SMH,5328001,1278811.498218567,2875594.6552095097,1500000,1500000.0,218652.95544358302,99.71250112451473,96.13002361711158,100.0,100.0,97.20505287189503,5873059.10887166,5873059.10887166,97.90392964613346,97.90392964613346,2072-02-01
SMH,5330001,1278819.5909406366,2875745.3671816913,1500000,1500000.0,218661.31358538568,99.71313213663777,96.13506186039072,100.0,100.0,97.20876859398162,5873226.271707714,5873226.271707714,97.90671625158677,97.90671625158677,2072-03-01
SMH,5332001,1278827.6659069466,2875896.533250473,1500000,1500000.0,218669.6946924958,99.71376176429469,96.14011528394462,100.0,100.0,97.21249452559829,5873393.893849916,5873393.893849916,97.90951051367628,97.90951051367628,2072-03-01
SMH,5334001,1278835.723156454,2876047.721260229,1500000,1500000.0,218678.07602193073,99.71439001052306,96.14516944097686,100.0,100.0,97.21622055605236,5873561.520438614,5873561.520438614,97.9123048498889,97.9123048498889,2072-03-01
SMH,5336001,1278843.76272803,2876198.6786443293,1500000,1500000.0,218686.44428275578,99.71501687835381,96.15021588828209,100.0,100.0,97.21994077668371,5873728.885655115,5873728.885655115,97.91509482902546,97.91509482902546,2072-03-01
SMH,5338001,1278851.7846604611,2876348.9397345167,1500000,1500000.0,218694.77496815674,99.7156423708112,96.15523905874956,100.0,100.0,97.22364429266509,5873895.499363135,5873895.499363135,97.91787228051123,97.91787228051123,2072-03-01
SMH,5340001,1278859.788992448,2876499.306005889,1500000,1500000.0,218703.11026307038,99.71626649091283,96.16026574538358,100.0,100.0,97.22734985786606,5874062.205261407,5874062.205261407,97.92065126880908,97.92065126880908,2072-04-01
