coin,layer,theta,simple,baseline,vault1,vault2,comfund,theta_pct,simple_pct,baseline_pct,vault1_pct,vault2_pct,comfund_pct,total_authorized,total_issued,total_authorized_pct,total_issued_pct,date
SMH,7732001,1130825.5199937713,1282236.8190852504,2128162.6989283464,1500000,1500000.0,179494.71147439984,14.625263498980035,99.97958295107539,82.7063521880262,100.0,100.0,88.45191361919889,5089894.229487997,5089894.229487997,91.56819881687177,91.56819881687177,2095-01-01
SMH,7838001,1146003.257253984,1282265.7404266843,2142450.5619078507,1500000,1500000.0,180248.22643865974,14.621116497101545,99.98183802877391,83.26161848800984,100.0,100.0,88.82323286299174,5104964.528773194,5104964.528773194,91.83931646666143,91.83931646666143,2096-01-01
SMH,7943001,1161141.811674637,1282291.2544351208,2156466.265351392,1500000,1500000.0,180987.2378835007,14.618427111801157,99.98382742721023,83.80630790754914,100.0,100.0,89.18740502130068,5119744.757670013,5119744.757670013,92.10521569308189,92.10521569308189,2097-01-01
SMH,8048001,1176114.8749072151,1282313.9896259524,2170101.4218304376,1500000,1500000.0,181706.07428717846,14.613751600021113,99.98560015348345,84.33620820815241,100.0,100.0,89.54163526553552,5134121.485743569,5134121.485743569,92.36385586028786,92.36385586028786,2098-01-01
SMH,8153001,1190995.8218090343,1282334.2486496738,2183432.3531563273,1500000,1500000.0,182408.76851610534,14.60806667151193,99.98717980609715,84.85428546878133,100.0,100.0,89.88791092305881,5148175.370322106,5148175.370322106,92.61668800948681,92.61668800948681,2099-01-01
SMH,8258001,1205934.0077809682,1282352.3011940832,2196597.2256482453,1500000,1500000.0,183102.60667591204,14.60321944476597,99.98858741336157,85.36590921887117,100.0,100.0,90.22982246169309,5162052.133518241,5162052.133518241,92.86633371016106,92.86633371016106,2100-01-01
SMH,8363001,1220762.7930806018,1282368.3875743616,2209453.809143324,1500000,1500000.0,183780.11561672032,14.597185783914194,99.989841713322,85.86555199665979,100.0,100.0,90.56368724142034,5175602.312334405,5175602.312334405,93.11010409357185,93.11010409357185,2101-01-01
SMH,8469001,1235557.2741341179,1282382.850659204,2222073.6899967063,1500000,1500000.0,184445.08108715317,14.58917378961365,99.99096944040735,86.3559958480422,100.0,100.0,90.89137081419717,5188901.621743063,5188901.621743063,93.3493612869736,93.3493612869736,2102-01-01
SMH,8574001,1250157.3019775082,1282395.60979313,2234328.2909734068,1500000,1500000.0,185090.73161929144,14.5807925842032,99.99196430568477,86.83224390220323,100.0,100.0,91.20953631683389,5201814.632385828,5201814.632385828,93.58166888955812,93.58166888955812,2103-01-01
SMH,8679001,1264734.8667221572,1282406.9792862998,2246369.560611826,1500000,1500000.0,185725.0810472698,14.57235535198299,99.99285081679454,87.3002013041479,100.0,100.0,91.52213282927171,5214501.620945396,5214501.620945396,93.80991031038755,93.80991031038755,2104-01-01
SMH,8784001,1279392.0817832192,1282417.1104892236,2258283.8186572646,1500000,1500000.0,186352.68048139414,14.565026595320507,99.99364077495831,87.76322268050286,100.0,100.0,91.83140306057064,5227053.609627882,5227053.609627882,94.03572305686197,94.03572305686197,2105-01-01
SMH,8889001,1293946.9119724121,1282426.138268312,2269926.586282583,1500000,1500000.0,186965.93287109977,14.556719163069193,99.99434469608644,88.21569318012577,100.0,100.0,92.1336033145806,5239318.657421995,5239318.657421995,94.25637368028814,94.25637368028814,2106-01-01
SMH,8994001,1308556.8853837051,1282434.1828012152,2281427.7933742143,1500000,1500000.0,187571.68295660158,14.549218811335523,99.99497195076572,88.66266224164858,100.0,100.0,92.43210656182124,5251433.659132031,5251433.659132031,94.47432494513454,94.47432494513454,2107-01-01
SMH,9100001,1323219.9189990568,1282441.4155509004,2292786.71058284,1500000,1500000.0,188169.90137546003,14.540876632860336,99.99553590844214,89.10410152051776,100.0,100.0,92.7268983329862,5263398.027509199,5263398.027509199,94.68956628667988,94.68956628667988,2108-01-01
SMH,9205001,1337627.939846587,1282447.7961828953,2303771.3170717275,1500000,1500000.0,188748.37438182227,14.531534975896113,99.99603342412436,89.53099403835688,100.0,100.0,93.01195990371157,5274967.487636445,5274967.487636445,94.89770315109604,94.89770315109604,2109-01-01
SMH,9310001,1351952.6242996992,1282453.4818785156,2314521.432028907,1500000,1500000.0,189314.46915302228,14.521508905312677,99.99647675367818,89.9487735597055,100.0,100.0,93.29092169256408,5286289.383060445,5286289.383060445,95.10138627778312,95.10138627778312,2110-01-01
SMH,9415001,1366244.2286602177,1282458.5483256506,2325079.5058152587,1500000,1500000.0,189870.42390215315,14.511355109364487,99.99687179869956,90.35908982426595,100.0,100.0,93.56488665254744,5297408.478043063,5297408.478043063,95.3014209846211,95.3014209846211,2111-01-01
SMH,9520001,1380500.9243657764,1282463.0629687624,2335447.970767685,1500000,1500000.0,190416.37019665516,14.501058606672167,99.9972238180214,90.76203735945036,100.0,100.0,93.83391961783846,5308327.403933103,5308327.403933103,95.49785461009283,95.49785461009283,2112-01-01
SMH,9626001,1394742.482606256,1282467.122033961,2345644.6067960337,1500000,1500000.0,190953.2488857892,14.48932409841071,99.99754031466202,91.15830714226273,100.0,100.0,94.09848422280757,5319064.977715784,5319064.977715784,95.6910256754653,95.6910256754653,2113-01-01
SMH,9731001,1408800.5094786375,1282470.7028852834,2355554.634609336,1500000,1500000.0,191475.01776287472,14.477446970549456,99.99781952363223,91.54343852856738,100.0,100.0,94.35560297168915,5329500.355257494,5329500.355257494,95.8787601709942,95.8787601709942,2114-01-01
SMH,9836001,1422862.1675377379,1282473.8937338856,2365315.338814238,1500000,1500000.0,191988.90697621705,14.465860338340123,99.99806832300202,91.92276678198536,100.0,100.0,94.608838757496,5339778.139524341,5339778.139524341,96.0636595324959,96.0636595324959,2115-01-01
SMH,9941001,1437069.3175535381,1282476.7370562926,2375025.1374854073,1500000,1500000.0,192500.0986600895,14.45598202387806,99.99829002478458,92.30011670404579,100.0,100.0,94.8607452470707,5350001.973201789,5350001.973201789,96.24758831227751,96.24758831227751,2116-01-01
SMH,10047001,1451424.2777820164,1282479.293455712,2384683.287547839,1500000,1500000.0,193008.55689492376,14.446343518648167,99.99848935438112,92.6754594167766,100.0,100.0,95.11130473986637,5360171.137898475,5360171.137898475,96.43053358633705,96.43053358633705,2117-01-01
SMH,10152001,1465564.2321959252,1282481.548676014,2394049.0784995123,1500000,1500000.0,193501.61195660668,14.436210479056545,99.9986652002014,93.03944023711453,100.0,100.0,95.35427381325718,5370032.239132132,5370032.239132132,96.60793673807359,96.60793673807359,2118-01-01
SMH,10257001,1479660.0287763965,1282483.5582725876,2403241.9773274814,1500000,1500000.0,193985.55450526683,14.425854387421785,99.99882189405416,93.39670198617056,100.0,100.0,95.59275239660445,5379711.090105336,5379711.090105336,96.78206117175996,96.78206117175996,2119-01-01
SMH,10362001,1493818.5013496168,1282485.34899715,2412333.598191728,1500000,1500000.0,194464.15511520414,14.416313039823262,99.99896152184543,93.75002779041336,100.0,100.0,95.82859856421875,5389283.102304082,5389283.102304082,96.95426355486931,96.95426355486931,2120-01-01
SMH,10467001,1507983.5819149236,1282486.944687798,2421289.090402568,1500000,1500000.0,194935.5807942298,14.407026252456875,99.99908594229811,94.0980632546097,100.0,100.0,96.06090904900424,5398711.6158845965,5398711.6158845965,97.1238843695979,97.1238843695979,2121-01-01
SMH,10572001,1522146.0119018175,1282488.3665863397,2430104.7078697,1500000,1500000.0,195399.63549768634,14.397898864196263,99.99919681169533,94.4406627952175,100.0,100.0,96.28958724351793,5407992.709953726,5407992.709953726,97.29085307830634,97.29085307830634,2122-01-01
SMH,10678001,1536384.6680076239,1282489.6449994373,2438830.6235889904,1500000,1500000.0,195858.96150465411,14.38831732650731,99.99929649313204,94.77977627512487,100.0,100.0,96.51593521754812,5417179.2300930815,5417179.2300930815,97.45612038340717,97.45612038340717,2123-01-01
SMH,10783001,1550487.3350040114,1282490.7727978362,2447339.739446666,1500000,1500000.0,196306.86906550016,14.378996487193236,99.9993844307204,95.1104643063022,100.0,100.0,96.73665637727427,5426137.381310003,5426137.381310003,97.6172792866532,97.6172792866532,2124-01-01
SMH,10888001,1564625.7519004773,1282491.7777638684,2455739.156641387,1500000,1500000.0,196748.99654764507,14.37018376376414,99.99946279072635,95.43688914075238,100.0,100.0,96.95452921340478,5434979.9309529,5434979.9309529,97.77635849483359,97.77635849483359,2125-01-01
SMH,10993001,1578740.8154478122,1282492.673275625,2463995.60745904,1500000,1500000.0,197183.59372287715,14.361326952010758,99.99953261627701,95.7577579020984,100.0,100.0,97.16869124351149,5443671.874457542,5443671.874457542,97.93272826894933,97.93272826894933,2126-01-01
SMH,11098001,1592823.0203820674,1282493.4712541448,2472106.278944357,1500000,1500000.0,197610.5131683422,14.352341654880618,99.999594836889,96.07296127103433,100.0,100.0,97.37906982014168,5452210.2633668445,5452210.2633668445,98.08633556567727,98.08633556567727,2127-01-01
